movieId,vectorID,title,genres,tags,weight_rating,imdbId,page_content
508,480,Philadelphia (1993),Drama,"aids,compassionate,courtroom,death,drama,dramatic,earnest,emotional,excellent script,exceptional acting,gay,gay character,glbt,good,great acting,heartbreaking,homophobia,homosexuality,honest,interesting,justice,lawyer,lawyers,original,oscar,oscar (best actor),oscar (best actress),oscar (best directing),oscar (best supporting actor),oscar (best supporting actress),oscar winner,poignant,prejudice,queer,relationships,sad,sad but good,stereotypes,touching,tragedy",3.780620394298236,tt0107818,"Movie's title: Philadelphia (1993)
genres: Drama
tags: aids,compassionate,courtroom,death,drama,dramatic,earnest,emotional,excellent script,exceptional acting,gay,gay character,glbt,good,great acting,heartbreaking,homophobia,homosexuality,honest,interesting,justice,lawyer,lawyers,original,oscar,oscar (best actor),oscar (best actress),oscar (best directing),oscar (best supporting actor),oscar (best supporting actress),oscar winner,poignant,prejudice,queer,relationships,sad,sad but good,stereotypes,touching,tragedy"
509,481,"Piano, The (1993)","Drama,Romance","adultery,amazing cinematography,artsy,beautiful,beautifully filmed,cinematography,enigmatic,erotic,good soundtrack,great acting,intimate,love story,male nudity,melancholic,melancholy,obsession,original,oscar (best actress),oscar (best writing - screenplay written directly for the screen),passionate,relationships,sexuality,sexualized violence,sexy,stunning,visually stunning",3.65988770563295,tt0107822,"Movie's title: Piano, The (1993)
genres: Drama,Romance
tags: adultery,amazing cinematography,artsy,beautiful,beautifully filmed,cinematography,enigmatic,erotic,good soundtrack,great acting,intimate,love story,male nudity,melancholic,melancholy,obsession,original,oscar (best actress),oscar (best writing - screenplay written directly for the screen),passionate,relationships,sexuality,sexualized violence,sexy,stunning,visually stunning"
510,482,Poetic Justice (1993),Drama,"hip hop,justice",3.0545283970013895,tt0107840,"Movie's title: Poetic Justice (1993)
genres: Drama
tags: hip hop,justice"
511,483,"Program, The (1993)","Action,Drama","college,football,life philosophy,mentor,sports",3.198926602720414,tt0107889,"Movie's title: Program, The (1993)
genres: Action,Drama
tags: college,football,life philosophy,mentor,sports"
512,484,"Puppet Masters, The (1994)","Horror,Sci-Fi","adaptation,adapted from:book,alien,alien invasion,aliens,based on a book,based on book,book,book was better,books,first contact,futuristic,mars,original,sci fi,sci-fi,science fiction,scifi,so bad it's funny,special effects",3.096225827910999,tt0111003,"Movie's title: Puppet Masters, The (1994)
genres: Horror,Sci-Fi
tags: adaptation,adapted from:book,alien,alien invasion,aliens,based on a book,based on book,book,book was better,books,first contact,futuristic,mars,original,sci fi,sci-fi,science fiction,scifi,so bad it's funny,special effects"
513,485,Radioland Murders (1994),"Comedy,Mystery,Romance","1930s,highly quotable,murder mystery,mystery,nostalgic,original,police investigation,radio,screwball comedy",3.1646994535609116,tt0110939,"Movie's title: Radioland Murders (1994)
genres: Comedy,Mystery,Romance
tags: 1930s,highly quotable,murder mystery,mystery,nostalgic,original,police investigation,radio,screwball comedy"
514,486,"Ref, The (1994)",Comedy,"christmas,comedy,dialogue,dysfunctional family,family drama,funniest movies,funny,funny as hell,great,hilarious,holiday,humorous,marriage,original,sarcasm,very funny",3.417458180415654,tt0110955,"Movie's title: Ref, The (1994)
genres: Comedy
tags: christmas,comedy,dialogue,dysfunctional family,family drama,funniest movies,funny,funny as hell,great,hilarious,holiday,humorous,marriage,original,sarcasm,very funny"
515,487,"Remains of the Day, The (1993)","Drama,Romance","1930s,adapted from:book,based on a book,beautifully filmed,cinematography,costume drama,drama,emotional,england,excellent,great acting,heartbreaking,literary adaptation,love story,melancholic,original,period piece,poignant,reflective,romance,world politics",3.8354917964272235,tt0107943,"Movie's title: Remains of the Day, The (1993)
genres: Drama,Romance
tags: 1930s,adapted from:book,based on a book,beautifully filmed,cinematography,costume drama,drama,emotional,england,excellent,great acting,heartbreaking,literary adaptation,love story,melancholic,original,period piece,poignant,reflective,romance,world politics"
516,488,Renaissance Man (1994),"Comedy,Drama","comedy,feel good movie,feel-good,mentor,military",3.1368246411046345,tt0110971,"Movie's title: Renaissance Man (1994)
genres: Comedy,Drama
tags: comedy,feel good movie,feel-good,mentor,military"
517,489,Rising Sun (1993),"Action,Drama,Mystery","action,adapted from:book,based on a book,books,chase,conspiracy,corruption,crime,detective,investigation,japan,lawyer,murder,murder mystery,police investigation,race issues,surveillance,suspense,thriller,twists & turns",3.1697510267507427,tt0107969,"Movie's title: Rising Sun (1993)
genres: Action,Drama,Mystery
tags: action,adapted from:book,based on a book,books,chase,conspiracy,corruption,crime,detective,investigation,japan,lawyer,murder,murder mystery,police investigation,race issues,surveillance,suspense,thriller,twists & turns"
518,490,"Road to Wellville, The (1994)",Comedy,"humorous,nudity (topless - notable),satirical,sexual",2.9886270329365683,tt0111001,"Movie's title: Road to Wellville, The (1994)
genres: Comedy
tags: humorous,nudity (topless - notable),satirical,sexual"
519,491,RoboCop 3 (1993),"Action,Crime,Drama,Sci-Fi,Thriller","action,bad plot,crappy sequel,cyborgs,franchise,future,futuristic,good sequel,horrible,ninja,original,robots,sci fi,sequel,sequels,so bad it's funny,violence",2.4241356965094942,tt0107978,"Movie's title: RoboCop 3 (1993)
genres: Action,Crime,Drama,Sci-Fi,Thriller
tags: action,bad plot,crappy sequel,cyborgs,franchise,future,futuristic,good sequel,horrible,ninja,original,robots,sci fi,sequel,sequels,so bad it's funny,violence"
520,492,Robin Hood: Men in Tights (1993),Comedy,"bdsm,comedy,dumb but funny,funniest movies,funny,funny as hell,goofy,hilarious,humor,parody,silly,silly fun,spoof,very funny",3.058759602075483,tt0107977,"Movie's title: Robin Hood: Men in Tights (1993)
genres: Comedy
tags: bdsm,comedy,dumb but funny,funniest movies,funny,funny as hell,goofy,hilarious,humor,parody,silly,silly fun,spoof,very funny"
521,493,Romeo Is Bleeding (1993),"Crime,Thriller","amazing cinematography,anti-hero,assassin,complex,corruption,crime,dark,film noir,great ending,greed,mafia,mob,narrated,neo-noir,noir,noir thriller,organized crime,original,police,police corruption,sexy,stylish,stylized,violence,violent",3.303677870033293,tt0107983,"Movie's title: Romeo Is Bleeding (1993)
genres: Crime,Thriller
tags: amazing cinematography,anti-hero,assassin,complex,corruption,crime,dark,film noir,great ending,greed,mafia,mob,narrated,neo-noir,noir,noir thriller,organized crime,original,police,police corruption,sexy,stylish,stylized,violence,violent"
522,494,Romper Stomper (1992),"Action,Drama","australia,bleak,bloody,brutal,brutality,controversial,cult classic,disturbing,fascism,gangs,gangsters,good soundtrack,gratuitous violence,harsh,intense,neo-nazis,original,racism,redemption,runaway,sexualized violence,skinhead,social commentary,violence,violent,visceral",3.407495076858824,tt0105275,"Movie's title: Romper Stomper (1992)
genres: Action,Drama
tags: australia,bleak,bloody,brutal,brutality,controversial,cult classic,disturbing,fascism,gangs,gangsters,good soundtrack,gratuitous violence,harsh,intense,neo-nazis,original,racism,redemption,runaway,sexualized violence,skinhead,social commentary,violence,violent,visceral"
523,495,Ruby in Paradise (1993),Drama,"bittersweet,childhood,coming of age,coming-of-age,intimate,life,life & death,meditative,melancholic,melancholy,mentor,original,poignant,small town",3.425344733632536,tt0108000,"Movie's title: Ruby in Paradise (1993)
genres: Drama
tags: bittersweet,childhood,coming of age,coming-of-age,intimate,life,life & death,meditative,melancholic,melancholy,mentor,original,poignant,small town"
524,496,Rudy (1993),Drama,"based on a true story,based on true story,biopic,college,courage,dreams,feel good movie,feel-good,football,good,great,great acting,great movie,inspirational,inspiring,mentor,sports,story,touching,true story,underdog",3.4984118003433404,tt0108002,"Movie's title: Rudy (1993)
genres: Drama
tags: based on a true story,based on true story,biopic,college,courage,dreams,feel good movie,feel-good,football,good,great,great acting,great movie,inspirational,inspiring,mentor,sports,story,touching,true story,underdog"
525,497,"Saint of Fort Washington, The (1993)",Drama,"corruption,depressing,depression,existentialism,homeless,interesting,loneliness,mental illness,original,redemption,road movie,social commentary,tragedy,underrated",3.278748218115507,tt0108026,"Movie's title: Saint of Fort Washington, The (1993)
genres: Drama
tags: corruption,depressing,depression,existentialism,homeless,interesting,loneliness,mental illness,original,redemption,road movie,social commentary,tragedy,underrated"
526,498,"Savage Nights (Nuits fauves, Les) (1992)",Drama,"aids,brutality,death,gay,good soundtrack,homophobia,homosexuality,life,love,melancholic,mentor,original,passionate,pornography,relationships,sexual,sexy",3.2575645993468716,tt0105032,"Movie's title: Savage Nights (Nuits fauves, Les) (1992)
genres: Drama
tags: aids,brutality,death,gay,good soundtrack,homophobia,homosexuality,life,love,melancholic,mentor,original,passionate,pornography,relationships,sexual,sexy"
527,499,Schindler's List (1993),"Drama,War","afi 100,amazing photography,anti-semitism,atmospheric,based on a book,based on a true story,based on book,based on true story,beautifully filmed,best war films,black and white,breathtaking,brutality,camp,catastrophe,cinematography,compassionate,courage,drama,dramatic,earnest,emotional,epic,excellent script,factual,forceful,genocide,germany,good,good acting,good soundtrack,great acting,great ending,great movie,heartbreaking,highly quotable,historical,history,holocaust,honest,imdb top 250,inspiring,intense,interesting,jewish,jews,long,masterpiece,mentor,moral ambiguity,moving,nazi,nazis,original,oscar,oscar (best actor),oscar (best actress),oscar (best cinematography),oscar (best directing),oscar (best editing),oscar (best picture),oscar winner,poignant,poland,powerful ending,realistic,redemption,sad,sad but good,sentimental,social commentary,spielberg,storytelling,survival,suspense,thought-provoking,touching,tragedy,true story,us history,violent,visually stunning,war,wartime,world war ii,wwii",4.283723125307981,tt0108052,"Movie's title: Schindler's List (1993)
genres: Drama,War
tags: afi 100,amazing photography,anti-semitism,atmospheric,based on a book,based on a true story,based on book,based on true story,beautifully filmed,best war films,black and white,breathtaking,brutality,camp,catastrophe,cinematography,compassionate,courage,drama,dramatic,earnest,emotional,epic,excellent script,factual,forceful,genocide,germany,good,good acting,good soundtrack,great acting,great ending,great movie,heartbreaking,highly quotable,historical,history,holocaust,honest,imdb top 250,inspiring,intense,interesting,jewish,jews,long,masterpiece,mentor,moral ambiguity,moving,nazi,nazis,original,oscar,oscar (best actor),oscar (best actress),oscar (best cinematography),oscar (best directing),oscar (best editing),oscar (best picture),oscar winner,poignant,poland,powerful ending,realistic,redemption,sad,sad but good,sentimental,social commentary,spielberg,storytelling,survival,suspense,thought-provoking,touching,tragedy,true story,us history,violent,visually stunning,war,wartime,world war ii,wwii"
528,500,"Scout, The (1994)","Comedy,Drama","baseball,comedy,original,sports",3.068150644855864,tt0111094,"Movie's title: Scout, The (1994)
genres: Comedy,Drama
tags: baseball,comedy,original,sports"
529,501,Searching for Bobby Fischer (1993),Drama,"based on a true story,based on true story,chess,childhood,drama,dramatic,genius,great,great acting,great movie,mentor,original,oscar (best cinematography),sports,story,true story",3.7886318459897184,tt0108065,"Movie's title: Searching for Bobby Fischer (1993)
genres: Drama
tags: based on a true story,based on true story,chess,childhood,drama,dramatic,genius,great,great acting,great movie,mentor,original,oscar (best cinematography),sports,story,true story"
531,502,"Secret Garden, The (1993)","Children,Drama","adapted from:book,based on a book,based on book,beautifully filmed,childhood,children,england,fairy tale,fantasy world,heartwarming,magic,original,secrets,single father,visually stunning,whimsical",3.498437878418316,tt0108071,"Movie's title: Secret Garden, The (1993)
genres: Children,Drama
tags: adapted from:book,based on a book,based on book,beautifully filmed,childhood,children,england,fairy tale,fantasy world,heartwarming,magic,original,secrets,single father,visually stunning,whimsical"
532,503,Serial Mom (1994),"Comedy,Crime,Horror","black comedy,dark comedy,dark humor,serial killer,suburbia",3.094361224142271,tt0111127,"Movie's title: Serial Mom (1994)
genres: Comedy,Crime,Horror
tags: black comedy,dark comedy,dark humor,serial killer,suburbia"
533,504,"Shadow, The (1994)","Action,Adventure,Fantasy,Mystery","1930s,adapted from:comic,adventure,alter ego,bad plot,comic book,dark hero,original,pulp,special effects,super hero,super-hero,superhero,superheroes,vigilante",3.0167119800708666,tt0111143,"Movie's title: Shadow, The (1994)
genres: Action,Adventure,Fantasy,Mystery
tags: 1930s,adapted from:comic,adventure,alter ego,bad plot,comic book,dark hero,original,pulp,special effects,super hero,super-hero,superhero,superheroes,vigilante"
534,505,Shadowlands (1993),"Drama,Romance","beautiful scenery,beautifully filmed,biographical,biography,biopic,c.s. lewis,cancer,emotional,life & death,love,love story,reflective,relationships,touching",3.7610337780946717,tt0108101,"Movie's title: Shadowlands (1993)
genres: Drama,Romance
tags: beautiful scenery,beautifully filmed,biographical,biography,biopic,c.s. lewis,cancer,emotional,life & death,love,love story,reflective,relationships,touching"
